name,region,gl_type,region_type,area,volume,lat,lon
IC_854, NE, LT, ice_cap, 0.01,     28, 73.86307, -26.03465 
IC_852, NE, LT, ice_cap, 8.05,     29, 73.58485, -23.30691 
IC_855, NE, LT, ice_cap, 14.14,      0, 73.59118, -23.71441 
IC_850, NE, LT, ice_cap, 14.73,      0, 73.59620, -23.49797 
IC_856, NE, LT, ice_cap, 12.73,      0, 73.46719, -22.90965 
IC_858, NE, LT, ice_cap, 5.66,     22, 73.41248, -22.58625 
IC_859, NE, LT, ice_cap, 17.31,     31, 73.43370, -22.96086 
IC_860, NE, LT, ice_cap, 0.01,     24, 73.71961, -25.84850 
IC_862, NE, LT, ice_cap, 0.01,     21, 73.39050, -22.99096 
IC_861, NE, LT, ice_cap, 5.45,     25, 73.38589, -22.89815 
IC_863, NW, LT, ice_cap, 4.92,     11, 74.24114, -56.41118 
IC_865, NE, LT, ice_cap, 0.01,     27, 73.74300, -27.00971 
IC_866, NE, LT, ice_cap, 0.01,     27, 73.62791, -25.82211 
IC_867, NE, LT, ice_cap, 0.04,     24, 73.72227, -26.83507 
IC_868, NW, LT, ice_cap, 8.38,     22, 74.17559, -56.72853 
IC_869, NE, LT, ice_cap, 0.01,     28, 73.69001, -26.86765 
IC_864, NE, LT, ice_cap, 18.52,     26, 73.73556, -27.05163 
IC_874, NE, LT, ice_cap, 0.01,      0, 73.31244, -23.67297 
IC_872, NE, LT, ice_cap, 11.15,      0, 73.49377, -25.37414 
IC_873, NE, LT, ice_cap, 14.79,      0, 73.29451, -23.70158 
IC_876, NE, LT, ice_cap, 10.91,      0, 73.35563, -24.60718 
IC_877, NE, LT, ice_cap, 8.04,      0, 73.58129, -26.79723 
IC_878, NE, LT, ice_cap, 0.02,      0, 73.35235, -24.70415 
IC_879, NE, LT, ice_cap, 0.01,      0, 73.33651, -24.61867 
IC_880, NE, LT, ice_cap, 0.01,      0, 73.44265, -25.87670 
IC_881, NE, LT, ice_cap, 0.01,      0, 73.40609, -25.89425 
IC_882, NE, LT, ice_cap, 6.70,      0, 73.43955, -26.48206 
IC_886, NE, LT, ice_cap, 0.01,      0, 73.43402, -26.74758 
IC_888, NE, LT, ice_cap, 0.01,      0, 73.27663, -25.32431 
IC_889, NE, LT, ice_cap, 0.01,      0, 73.26993, -25.39930 
IC_885, NE, LT, ice_cap, 6.19,      0, 73.22602, -24.77380 
IC_890, NE, LT, ice_cap, 0.01,      0, 73.41249, -26.98571 
IC_887, NE, LT, ice_cap, 10.42,      0, 73.32138, -25.88550 
IC_891, NE, LT, ice_cap, 0.01,      0, 73.37400, -26.65698 
IC_892, NE, LT, ice_cap, 0.02,      0, 73.20216, -25.04254 
IC_894, NE, LT, ice_cap, 0.01,      0, 73.23211, -25.48915 
IC_895, NE, LT, ice_cap, 0.01,      0, 73.42167, -27.49105 
IC_897, NE, LT, ice_cap, 0.01,      0, 73.40682, -27.48420 
IC_896, NE, LT, ice_cap, 8.86,      0, 73.43397, -28.08632 
IC_898, NE, LT, ice_cap, 0.02,      0, 73.34654, -27.11021 
IC_899, NE, LT, ice_cap, 0.01,      0, 73.33021, -27.06234 
IC_900, NE, LT, ice_cap, 0.01,      0, 73.34898, -27.28640 
IC_901, NE, LT, ice_cap, 0.02,      0, 73.34853, -27.29187 
IC_902, NE, LT, ice_cap, 0.01,      0, 73.15040, -25.26471 
IC_903, NE, LT, ice_cap, 0.01,      0, 73.34808, -27.29733 
IC_905, NE, LT, ice_cap, 11.64,      0, 73.26434, -26.63254 
IC_904, NE, LT, ice_cap, 6.75,      0, 73.25846, -26.75809 
IC_907, NE, LT, ice_cap, 0.01,      0, 73.34392, -27.96950 
IC_906, NE, LT, ice_cap, 7.33,      0, 73.13867, -25.94257 
IC_910, NE, LT, ice_cap, 0.01,      0, 73.13410, -26.09333 
IC_911, NE, LT, ice_cap, 0.01,      0, 73.03222, -25.20928 
IC_912, NE, LT, ice_cap, 0.02,      0, 73.11934, -26.07456 
IC_913, NE, LT, ice_cap, 0.02,      0, 73.04789, -25.40057 
IC_914, NE, LT, ice_cap, 0.07,      0, 73.14920, -26.75388 
IC_915, NE, LT, ice_cap, 0.01,      0, 73.03078, -25.59216 
IC_916, NE, LT, ice_cap, 0.01,      0, 72.99282, -25.34628 
IC_917, NE, LT, ice_cap, 0.01,      0, 73.21022, -27.61677 
IC_920, NE, LT, ice_cap, 0.01,      0, 72.95807, -25.46381 
IC_919, NE, LT, ice_cap, 6.12,      0, 73.10534, -27.07067 
IC_918, NE, LT, ice_cap, 28.57,      0, 73.18267, -27.96397 
IC_922, NE, LT, ice_cap, 0.01,      0, 73.01666, -26.25701 
IC_921, NE, LT, ice_cap, 6.45,      0, 72.94787, -25.61617 
IC_925, NE, LT, ice_cap, 0.02,      0, 73.02702, -26.66926 
IC_923, NE, LT, ice_cap, 13.83,      0, 73.06351, -27.07840 
IC_926, NE, LT, ice_cap, 2.28,      0, 73.09705, -27.52425 
IC_932, NE, LT, ice_cap, 0.01,      0, 73.09032, -27.57973 
IC_933, NE, LT, ice_cap, 0.01,      0, 72.93897, -26.12897 
IC_924, NE, LT, ice_cap, 7.76,      0, 72.75250, -24.30062 
IC_930, NE, LT, ice_cap, 7.46,      0, 72.95816, -26.26069 
IC_931, NE, LT, ice_cap, 5.34,      0, 72.47821, -22.06236 
IC_936, NE, LT, ice_cap, 0.01,      0, 72.88812, -25.84399 
IC_935, NE, LT, ice_cap, 9.52,      0, 72.68074, -24.00398 
IC_934, NE, LT, ice_cap, 4.95,      0, 72.46791, -22.17678 
IC_927, NE, LT, ice_cap, 10.72,      0, 72.70648, -24.08121 
IC_937, NE, LT, ice_cap, 0.01,      0, 73.04291, -27.72478 
IC_938, NE, LT, ice_cap, 0.02,      0, 72.78812, -25.31129 
IC_940, NE, LT, ice_cap, 0.01,      0, 72.97575, -27.23329 
IC_941, NE, LT, ice_cap, 0.03,      0, 72.97395, -27.23094 
IC_943, NE, LT, ice_cap, 0.01,      0, 73.03464, -28.02188 
IC_945, NE, LT, ice_cap, 0.01,      0, 73.02107, -28.11366 
IC_942, NE, LT, ice_cap, 6.00,      0, 72.78946, -25.58048 
IC_946, NE, LT, ice_cap, 0.01,      0, 72.80419, -26.16527 
IC_947, NE, LT, ice_cap, 0.01,      0, 72.80305, -26.16337 
IC_948, NE, LT, ice_cap, 0.02,      0, 72.71692, -25.49045 
IC_951, NE, LT, ice_cap, 0.01,      0, 72.62516, -24.89930 
IC_953, NE, LT, ice_cap, 0.04,      0, 72.64626, -25.14226 
IC_955, NE, LT, ice_cap, 0.02,      0, 72.81733, -26.89121 
IC_957, NE, LT, ice_cap, 0.04,      0, 72.82060, -26.97440 
IC_958, NE, LT, ice_cap, 0.05,      0, 72.81773, -26.96728 
IC_954, NE, LT, ice_cap, 10.16,      0, 72.62076, -25.11572 
IC_959, NE, LT, ice_cap, 0.01,      0, 72.62275, -25.16906 
IC_960, NE, LT, ice_cap, 0.01,      0, 72.80801, -27.04605 
IC_952, NE, LT, ice_cap, 7.00,      0, 72.44704, -23.53134 
IC_965, NE, LT, ice_cap, 0.01,      0, 72.83284, -27.81777 
IC_966, NE, LT, ice_cap, 0.01,      0, 72.80946, -27.56388 
IC_968, NE, LT, ice_cap, 0.01,      0, 72.77247, -27.27060 
IC_969, NE, LT, ice_cap, 0.02,      0, 72.81671, -27.77067 
IC_961, NE, LT, ice_cap, 7.02,      0, 72.67182, -26.06485 
IC_964, NE, LT, ice_cap, 7.02,      0, 72.26338, -22.67025 
IC_963, NE, LT, ice_cap, 9.15,      0, 72.52412, -24.89415 
IC_970, NE, LT, ice_cap, 0.01,      0, 72.78840, -27.60221 
IC_971, NE, LT, ice_cap, 0.01,      0, 72.51644, -24.97726 
IC_972, NE, LT, ice_cap, 0.02,      0, 72.51486, -24.97598 
IC_974, NE, LT, ice_cap, 0.01,      0, 72.51305, -24.98137 
IC_973, NE, LT, ice_cap, 0.02,      0, 72.51286, -24.97522 
IC_975, NE, LT, ice_cap, 0.02,      0, 72.51085, -24.97445 
IC_977, NE, LT, ice_cap, 0.02,      0, 72.51062, -24.98112 
IC_976, NE, LT, ice_cap, 28.04,      0, 72.48532, -25.07295 
IC_978, NE, LT, ice_cap, 0.01,      0, 72.68825, -26.77125 
IC_967, NE, LT, ice_cap, 24.52,      0, 72.53171, -25.19281 
IC_980, NE, LT, ice_cap, 0.01,      0, 72.63291, -26.72088 
IC_979, NE, LT, ice_cap, 12.79,      0, 72.66685, -27.02299 
IC_982, NE, LT, ice_cap, 9.82,      0, 72.67684, -27.59537 
IC_983, NE, LT, ice_cap, 10.79,      0, 72.62956, -27.26232 
IC_985, NE, LT, ice_cap, 0.01,      0, 72.60316, -27.33426 
IC_984, NE, LT, ice_cap, 5.09,      0, 72.61711, -27.51111 
IC_987, NE, LT, ice_cap, 0.01,      0, 72.54632, -27.08820 
IC_988, NE, LT, ice_cap, 0.01,      0, 72.54901, -27.14536 
IC_986, NW, LT, ice_cap, 8.37,      0, 73.10260, -55.32185 
IC_991, NW, LT, ice_cap, 0.01,      0, 73.09616, -55.27275 
IC_993, NE, LT, ice_cap, 0.01,      0, 72.25443, -24.64456 
IC_989, NE, LT, ice_cap, 10.02,      0, 72.25259, -24.55173 
IC_997, NE, LT, ice_cap, 0.01,      0, 72.35120, -25.74680 
IC_992, NE, LT, ice_cap, 7.51,      0, 72.34359, -25.50435 
IC_995, NE, LT, ice_cap, 4.88,      0, 72.21747, -24.60137 
IC_994, NE, LT, ice_cap, 7.91,      0, 72.55623, -27.80696 
IC_998, NE, LT, ice_cap, 13.01,      0, 72.27640, -25.60779 
IC_999, NE, LT, ice_cap, 5.93,      0, 72.29360, -25.69853 
IC_1003, NE, LT, ice_cap, 0.02,      0, 72.29664, -25.91297 
IC_1000, NE, LT, ice_cap, 13.78,      0, 72.47140, -27.77774 
IC_1004, NE, LT, ice_cap, 0.01,      0, 72.32328, -26.22795 
IC_1005, NE, LT, ice_cap, 0.01,      0, 72.30408, -26.06137 
IC_1006, NE, LT, ice_cap, 0.01,      0, 72.30352, -26.06514 
IC_1007, NE, LT, ice_cap, 0.01,      0, 72.30296, -26.06890 
IC_1008, NE, LT, ice_cap, 0.01,      0, 72.30240, -26.07267 
IC_1009, NE, LT, ice_cap, 0.01,      0, 72.29686, -26.02876 
IC_1010, NE, LT, ice_cap, 0.01,      0, 72.29352, -26.06073 
IC_1011, NE, LT, ice_cap, 0.01,      0, 72.29077, -26.09830 
IC_1012, NE, LT, ice_cap, 0.01,      0, 72.28877, -26.09742 
IC_1013, NE, LT, ice_cap, 0.01,      0, 72.25937, -25.82688 
IC_1014, NE, LT, ice_cap, 0.01,      0, 72.08902, -24.36868 
IC_1015, NE, LT, ice_cap, 0.02,      0, 72.24074, -25.76832 
IC_1016, NE, LT, ice_cap, 0.01,      0, 72.19531, -25.71865 
IC_1018, CE, LT, ice_cap, 0.01,      0, 72.00670, -24.21646 
IC_1019, CE, LT, ice_cap, 0.01,      0, 72.00417, -24.21957 
IC_1017, NE, LT, ice_cap, 0.92,      0, 72.12396, -25.24113 
IC_1020, CE, LT, ice_cap, 0.01,      0, 71.96928, -24.10352 
IC_1022, CE, LT, ice_cap, 0.07,      0, 71.97334, -24.17995 
IC_1023, CE, LT, ice_cap, 0.01,      0, 71.97141, -24.17876 
IC_1025, NE, LT, ice_cap, 0.01,      0, 72.24191, -26.74543 
IC_1026, CE, LT, ice_cap, 0.03,      0, 71.97188, -24.39394 
IC_1021, CE, LT, ice_cap, 5.29,      0, 71.91579, -23.82298 
IC_1024, CE, LT, ice_cap, 6.50,      0, 71.69889, -22.15457 
IC_1027, CE, LT, ice_cap, 29.98,      0, 71.96149, -24.58018 
IC_1029, NE, LT, ice_cap, 0.01,      0, 72.08569, -25.82767 
IC_1030, CE, LT, ice_cap, 0.03,      0, 71.98598, -25.21793 
IC_1031, CE, LT, ice_cap, 0.01,      0, 71.97661, -25.19685 
IC_1032, CE, LT, ice_cap, 0.01,      0, 71.99189, -25.34314 
IC_1033, CE, LT, ice_cap, 0.01,      0, 72.03109, -25.72835 
IC_1028, CE, LT, ice_cap, 8.65,      0, 71.86157, -24.04697 
IC_1035, CE, LT, ice_cap, 0.02,      0, 71.83768, -24.52527 
IC_1036, CE, LT, ice_cap, 0.01,      0, 71.89537, -25.08758 
IC_1039, CE, LT, ice_cap, 0.01,      0, 71.92125, -25.64907 
IC_1037, CE, LT, ice_cap, 7.65,      0, 71.80892, -24.65498 
IC_1040, CE, LT, ice_cap, 0.01,      0, 72.01074, -26.58350 
IC_1041, CE, LT, ice_cap, 0.01,      0, 72.00932, -26.57889 
IC_1042, CE, LT, ice_cap, 0.01,      0, 71.89506, -25.65409 
IC_1043, CE, LT, ice_cap, 0.01,      0, 71.93896, -26.12408 
IC_1045, CE, LT, ice_cap, 0.01,      0, 71.95474, -26.33701 
IC_1046, CE, LT, ice_cap, 0.01,      0, 71.79283, -24.92741 
IC_1047, CE, LT, ice_cap, 0.01,      0, 72.03318, -27.23836 
IC_1048, CE, LT, ice_cap, 0.01,      0, 71.79262, -25.00126 
IC_1049, CE, LT, ice_cap, 0.01,      0, 72.00785, -27.04094 
IC_1050, CE, LT, ice_cap, 0.01,      0, 72.00672, -27.03907 
IC_1051, CE, LT, ice_cap, 0.01,      0, 71.79907, -25.09188 
IC_1052, CE, LT, ice_cap, 0.01,      0, 71.72514, -24.49217 
IC_1053, CE, LT, ice_cap, 0.01,      0, 71.93431, -26.43279 
IC_1056, CE, LT, ice_cap, 0.01,      0, 71.96007, -26.99919 
IC_1054, CE, LT, ice_cap, 16.02,      0, 71.72335, -24.76016 
IC_1055, CW, LT, ice_cap, 7.71,      0, 72.60888, -54.31255 
IC_1057, CE, LT, ice_cap, 0.01,      0, 71.92004, -26.72657 
IC_1058, CE, LT, ice_cap, 0.01,      0, 71.87468, -26.36275 
IC_1059, CE, LT, ice_cap, 0.01,      0, 71.75870, -25.37993 
IC_1060, CE, LT, ice_cap, 0.02,      0, 71.72917, -25.21069 
IC_1061, CE, LT, ice_cap, 0.01,      0, 71.77574, -25.67198 
IC_1063, CE, LT, ice_cap, 0.01,      0, 71.84629, -26.50930 
IC_1064, CE, LT, ice_cap, 0.01,      0, 71.71489, -25.34743 
IC_1062, CE, LT, ice_cap, 5.40,      0, 71.50307, -23.58765 
IC_1066, CE, LT, ice_cap, 0.01,      0, 71.72060, -25.63932 
IC_1067, CE, LT, ice_cap, 0.01,      0, 71.71462, -25.58519 
IC_1069, CE, LT, ice_cap, 0.01,      0, 71.85463, -26.99663 
IC_1071, CE, LT, ice_cap, 0.03,      0, 71.93275, -27.84720 
IC_1065, CE, LT, ice_cap, 6.63,      0, 71.47238, -23.52336 
IC_1072, CE, LT, ice_cap, 5.60,      0, 71.60898, -24.96228 
IC_1076, CE, LT, ice_cap, 0.01,      0, 71.66497, -25.37976 
IC_1075, CE, LT, ice_cap, 0.15,      0, 71.71587, -25.83103 
IC_1068, CE, LT, ice_cap, 5.61,      0, 72.00832, -28.85384 
IC_1077, CE, LT, ice_cap, 18.72,      0, 71.20308, -22.16176 
IC_1070, CE, LT, ice_cap, 12.70,      0, 71.98220, -28.75343 
IC_1078, CE, LT, ice_cap, 0.01,      0, 71.55776, -24.92614 
IC_1079, CE, LT, ice_cap, 0.05,      0, 71.19789, -22.09253 
IC_1074, CE, LT, ice_cap, 15.33,      0, 71.23267, -22.04982 
IC_1081, CE, LT, ice_cap, 0.01,      0, 71.55499, -24.93538 
IC_1073, CE, LT, ice_cap, 18.27,      0, 71.42562, -23.52585 
IC_1082, CE, LT, ice_cap, 0.01,      0, 71.71694, -26.48067 
IC_1083, CE, LT, ice_cap, 0.01,      0, 71.65247, -25.88786 
IC_1087, CE, LT, ice_cap, 0.01,      0, 71.87927, -28.34804 
IC_1089, CE, LT, ice_cap, 0.03,      0, 71.61965, -25.79703 
IC_1085, CE, LT, ice_cap, 13.84,      0, 71.59079, -25.71317 
IC_1084, CE, LT, ice_cap, 1.07,      0, 71.60330, -25.65681 
IC_1080, CE, LT, ice_cap, 17.70,      0, 71.57279, -25.40307 
IC_1090, CE, LT, ice_cap, 0.01,      0, 71.58082, -25.65277 
IC_1086, CE, LT, ice_cap, 5.37,      0, 71.13078, -21.91278 
IC_1091, CE, LT, ice_cap, 13.82,      0, 71.51902, -25.45932 
IC_1094, CE, LT, ice_cap, 0.01,      0, 71.53678, -25.61725 
IC_1097, CE, LT, ice_cap, 0.01,      0, 71.80868, -28.33736 
IC_1096, CE, LT, ice_cap, 0.16,      0, 71.11194, -22.22258 
IC_1099, CE, LT, ice_cap, 0.01,      0, 71.51410, -25.48293 
IC_1092, CE, LT, ice_cap, 10.85,      0, 71.64265, -26.63986 
IC_1098, CE, LT, ice_cap, 5.44,      0, 71.09459, -22.20639 
IC_1101, CE, LT, ice_cap, 6.40,      0, 71.04265, -21.99650 
IC_1104, CE, LT, ice_cap, 9.37,      0, 71.02316, -22.00655 
IC_1102, CW, LT, ice_cap, 8.41,      0, 72.32007, -53.50149 
IC_1103, CW, LT, ice_cap, 6.67,      0, 72.26293, -54.51681 
IC_1100, CE, LT, ice_cap, 29.34,      0, 71.69876, -27.74871 
IC_1112, CE, LT, ice_cap, 0.01,      0, 71.46357, -26.12036 
IC_1114, CE, LT, ice_cap, 0.01,      0, 71.44200, -26.14948 
IC_1115, CE, LT, ice_cap, 0.01,      0, 71.47663, -26.51580 
IC_1107, CW, LT, ice_cap, 13.23,      0, 72.18870, -54.64015 
IC_1117, CE, LT, ice_cap, 0.01,      0, 71.42675, -26.20162 
IC_1109, CW, LT, ice_cap, 20.44,      0, 72.20106, -54.19691 
IC_1118, CE, LT, ice_cap, 0.59,      0, 71.39882, -26.01621 
IC_1111, CW, LT, ice_cap, 18.38,      0, 72.15592, -54.87919 
IC_1122, CW, LT, ice_cap, 0.01,      0, 72.16757, -53.83600 
IC_1123, CE, LT, ice_cap, 0.06,      0, 71.31491, -25.51004 
IC_1124, CE, LT, ice_cap, 0.02,      0, 70.84212, -21.81344 
IC_1126, CE, LT, ice_cap, 0.01,      0, 70.83721, -21.84810 
IC_1127, CE, LT, ice_cap, 0.05,      0, 71.41283, -26.57612 
IC_1128, CE, LT, ice_cap, 0.01,      0, 71.56338, -28.08207 
IC_1131, CE, LT, ice_cap, 0.01,      0, 71.44126, -26.92788 
IC_1116, CE, LT, ice_cap, 14.92,      0, 70.98718, -22.72139 
IC_1134, CE, LT, ice_cap, 0.02,      0, 71.31743, -25.85626 
IC_1121, CE, LT, ice_cap, 23.28,      0, 71.46689, -27.04474 
IC_1138, CW, LT, ice_cap, 0.02,      0, 72.03169, -55.40698 
IC_1139, CW, LT, ice_cap, 0.05,      0, 72.02976, -55.41206 
IC_1137, CW, LT, ice_cap, 13.30,      0, 72.01382, -55.31865 
IC_1140, CW, LT, ice_cap, 0.01,      0, 72.05022, -54.97394 
IC_1125, CW, LT, ice_cap, 23.28,      0, 72.05250, -54.83647 
IC_1142, CW, LT, ice_cap, 0.01,      0, 72.04948, -54.97055 
IC_1133, CW, LT, ice_cap, 5.52,      0, 72.11144, -53.96306 
IC_1144, CE, LT, ice_cap, 0.01,      0, 71.31861, -26.08215 
IC_1145, CE, LT, ice_cap, 0.05,      0, 71.32353, -26.16353 
IC_1136, CW, LT, ice_cap, 8.09,      0, 72.13768, -53.22499 
IC_1130, CW, LT, ice_cap, 5.29,      0, 72.06051, -54.87113 
IC_1132, CW, LT, ice_cap, 5.39,      0, 72.08626, -54.38008 
IC_1146, CE, LT, ice_cap, 0.02,      0, 71.25641, -25.58875 
IC_1135, CE, LT, ice_cap, 7.01,      0, 71.46047, -27.38850 
IC_1148, CE, LT, ice_cap, 0.01,      0, 71.31927, -26.25346 
IC_1151, CE, LT, ice_cap, 0.01,      0, 71.29628, -26.13859 
IC_1150, CE, LT, ice_cap, 0.10,      0, 70.77834, -21.95827 
IC_1152, CW, LT, ice_cap, 0.01,      0, 72.04969, -54.33905 
IC_1153, CE, LT, ice_cap, 0.01,      0, 70.77533, -21.96394 
IC_1154, CW, LT, ice_cap, 0.01,      0, 72.00689, -55.12995 
IC_1143, CW, LT, ice_cap, 26.15,      0, 72.00914, -54.97797 
IC_1129, CW, LT, ice_cap, 9.96,      0, 72.10336, -53.85977 
IC_1149, CW, LT, ice_cap, 8.74,      0, 72.04200, -54.24885 
IC_1158, CE, LT, ice_cap, 0.01,      0, 71.49494, -28.36958 
IC_1161, CW, LT, ice_cap, 0.01,      0, 71.97967, -54.97526 
IC_1162, CE, LT, ice_cap, 0.01,      0, 71.22312, -25.93275 
IC_1157, CW, LT, ice_cap, 10.71,      0, 72.08187, -52.64893 
IC_1156, CW, LT, ice_cap, 8.72,      0, 72.04352, -53.81230 
IC_1159, CE, LT, ice_cap, 5.30,      0, 70.71281, -21.85602 
IC_1164, CE, LT, ice_cap, 1.06,      0, 70.72874, -22.12299 
IC_1166, CE, LT, ice_cap, 0.07,      0, 71.17819, -25.86040 
IC_1167, CW, LT, ice_cap, 0.01,      0, 72.03029, -52.81665 
IC_1165, CE, LT, ice_cap, 8.44,      0, 70.69974, -22.12732 
IC_1163, CW, LT, ice_cap, 11.30,      0, 72.03068, -53.14806 
IC_1169, CW, LT, ice_cap, 0.01,      0, 71.98060, -53.73919 
IC_1171, CE, LT, ice_cap, 0.01,      0, 71.37717, -27.93837 
IC_1172, CE, LT, ice_cap, 0.01,      0, 71.15766, -25.84962 
IC_1173, CW, LT, ice_cap, 0.01,      0, 71.99672, -52.87825 
IC_1174, CE, LT, ice_cap, 7.59,      0, 70.61042, -21.95745 
IC_1175, CW, LT, ice_cap, 0.04,      0, 71.94302, -53.59858 
IC_1176, CW, LT, ice_cap, 0.01,      0, 71.96600, -52.99966 
IC_1180, CW, LT, ice_cap, 0.01,      0, 71.97161, -52.67610 
IC_1181, CW, LT, ice_cap, 0.01,      0, 71.97083, -52.67282 
IC_1182, CE, LT, ice_cap, 0.01,      0, 71.18468, -26.66816 
IC_1170, CE, LT, ice_cap, 17.83,      0, 70.63934, -22.03275 
IC_1183, CE, LT, ice_cap, 0.01,      0, 71.20364, -26.94526 
IC_1186, CW, LT, ice_cap, 0.01,      0, 71.92365, -53.29717 
IC_1178, CE, LT, ice_cap, 4.95,      0, 70.61442, -22.09204 
IC_1187, CW, LT, ice_cap, 5.63,      0, 71.83043, -54.90767 
IC_1188, CE, LT, ice_cap, 0.01,      0, 71.10418, -26.22373 
IC_1190, CE, LT, ice_cap, 0.01,      0, 71.15790, -26.72785 
IC_1191, CE, LT, ice_cap, 0.01,      0, 71.04586, -25.71132 
IC_1192, CE, LT, ice_cap, 0.03,      0, 71.04522, -25.71689 
IC_1195, CE, LT, ice_cap, 0.01,      0, 71.04677, -25.78652 
IC_1194, CE, LT, ice_cap, 5.76,      0, 71.03326, -25.76625 
IC_1196, CW, LT, ice_cap, 0.01,      0, 71.92433, -52.63214 
IC_1177, CE, LT, ice_cap, 5.63,      0, 70.58764, -21.94180 
IC_1185, CW, LT, ice_cap, 9.32,      0, 71.86461, -54.15332 
IC_1184, CE, LT, ice_cap, 3.99,      0, 71.08627, -26.07592 
IC_1198, CW, LT, ice_cap, 0.01,      0, 71.80935, -54.74183 
IC_1193, CW, LT, ice_cap, 16.62,      0, 71.80601, -54.83613 
IC_1189, CE, LT, ice_cap, 6.19,      0, 70.53920, -21.89751 
IC_1199, CE, LT, ice_cap, 0.01,      0, 70.49664, -21.75484 
IC_1201, CW, LT, ice_cap, 0.03,      0, 71.84924, -53.51559 
IC_1200, CW, LT, ice_cap, 0.88,      0, 71.82609, -54.01928 
IC_1204, CW, LT, ice_cap, 0.01,      0, 71.88481, -52.46612 
IC_1205, CE, LT, ice_cap, 0.01,      0, 71.07036, -26.46958 
IC_1206, CW, LT, ice_cap, 0.01,      0, 71.83455, -53.55040 
IC_1207, CW, LT, ice_cap, 0.01,      0, 71.86719, -52.77983 
IC_1197, CW, LT, ice_cap, 17.89,      0, 71.82622, -54.11397 
IC_1208, CE, LT, ice_cap, 0.01,      0, 71.20638, -27.94332 
IC_1209, CW, LT, ice_cap, 0.01,      0, 71.84517, -52.86935 
IC_1210, CW, LT, ice_cap, 0.01,      0, 71.84440, -52.86610 
IC_1211, CW, LT, ice_cap, 0.01,      0, 71.84518, -52.67686 
IC_1212, CE, LT, ice_cap, 0.01,      0, 71.05606, -26.75846 
IC_1213, CE, LT, ice_cap, 0.01,      0, 70.93827, -25.74493 
IC_1214, CE, LT, ice_cap, 0.02,      0, 71.01162, -26.42230 
IC_1216, CW, LT, ice_cap, 0.01,      0, 71.81034, -52.93839 
IC_1215, CE, LT, ice_cap, 0.18,      0, 70.93287, -25.76299 
IC_1217, CW, LT, ice_cap, 0.01,      0, 71.78560, -52.92155 
IC_1219, CE, LT, ice_cap, 0.01,      0, 70.90776, -25.78621 
IC_1220, CE, LT, ice_cap, 0.01,      0, 70.91252, -25.83639 
IC_1222, CW, LT, ice_cap, 0.04,      0, 71.78205, -52.54507 
IC_1224, CW, LT, ice_cap, 0.01,      0, 71.78047, -52.55021 
IC_1223, CW, LT, ice_cap, 0.03,      0, 71.75527, -53.11424 
IC_1227, CE, LT, ice_cap, 0.01,      0, 70.92140, -26.10888 
IC_1229, CW, LT, ice_cap, 0.04,      0, 71.75866, -52.92410 
IC_1230, CW, LT, ice_cap, 0.01,      0, 71.75707, -52.92920 
IC_1233, CW, LT, ice_cap, 0.01,      0, 71.80154, -51.63531 
IC_1231, CE, LT, ice_cap, 5.47,      0, 71.12639, -28.19824 
IC_1232, CW, LT, ice_cap, 0.06,      0, 71.76570, -52.57395 
IC_1234, CW, LT, ice_cap, 0.01,      0, 71.80075, -51.63212 
IC_1235, CE, LT, ice_cap, 0.01,      0, 70.89491, -25.99152 
IC_1237, CW, LT, ice_cap, 0.01,      0, 71.76539, -52.49740 
IC_1236, CW, LT, ice_cap, 0.06,      0, 71.76054, -52.56693 
IC_1239, CW, LT, ice_cap, 0.01,      0, 71.75821, -52.56110 
IC_1238, CW, LT, ice_cap, 0.08,      0, 71.76254, -52.50055 
IC_1240, CE, LT, ice_cap, 0.01,      0, 71.09233, -27.90329 
IC_1241, CE, LT, ice_cap, 0.02,      0, 70.87736, -25.89107 
IC_1242, CW, LT, ice_cap, 0.02,      0, 71.75923, -52.50351 
IC_1243, CE, LT, ice_cap, 0.02,      0, 70.97261, -26.77023 
IC_1244, CE, LT, ice_cap, 0.01,      0, 70.90398, -26.19091 
IC_1245, CW, LT, ice_cap, 0.01,      0, 71.73452, -52.92498 
IC_1246, CW, LT, ice_cap, 0.01,      0, 71.73351, -52.92743 
IC_1247, CW, LT, ice_cap, 0.01,      0, 71.72263, -53.02984 
IC_1226, CW, LT, ice_cap, 5.02,      0, 71.73188, -53.08717 
IC_1248, CE, LT, ice_cap, 0.01,      0, 70.89409, -26.22147 
IC_1225, CW, LT, ice_cap, 6.18,      0, 71.75482, -52.54707 
IC_1250, CW, LT, ice_cap, 0.01,      0, 71.76044, -51.79091 
IC_1251, CW, LT, ice_cap, 0.04,      0, 71.74615, -51.83324 
IC_1252, CW, LT, ice_cap, 0.01,      0, 71.74452, -51.82828 
IC_1253, CW, LT, ice_cap, 0.01,      0, 71.74374, -51.82508 
IC_1254, CW, LT, ice_cap, 0.03,      0, 71.70902, -52.65798 
IC_1256, CW, LT, ice_cap, 0.01,      0, 71.74127, -51.81835 
IC_1257, CW, LT, ice_cap, 0.01,      0, 71.74048, -51.81516 
IC_1228, CW, LT, ice_cap, 16.01,      0, 71.73113, -52.62892 
IC_1259, CW, LT, ice_cap, 6.84,      0, 71.57466, -54.86899 
IC_1249, CE, LT, ice_cap, 21.14,      0, 71.14544, -28.95373 
